text,Tweet_Id,User_Id,No. of Retweets,No. of Likes,Is Verified,Follower Count,Is Rumour,Score,Prediction
"शाहीनबाग की महिलाएं जनता कर्फ्यू में शामिल नहीं होंगी।।
आदरणीय @AmitShah जी,
ये महिलाएं शाहीनबाग से बलपूर्वक क्यों नहीं हटवाई जा रहीं🤔
क्यों @DelhiPolice इनसे वार्ता करने जाती है?
क्यों भूल जाते हो,कि इन्हीं की सहेलियों ने हेड कांस्टेबल की हत्या कर दी😠
https://t.co/IWWVWib9fK",1241192525161009152,1231466229677928448,230,0,False,160,0,0.8846153846153846,False
Barkha Dutt @BDUTT in trouble as NCPCR @ncpcr_ ordered DCP South East Delhi on complaint by @fir_ne to invoke Section 74 of Juvenile Justice act against her for revealing identity of infant victim jeopardizing security of family. It also asked @DelhiPolice to ensure compensation https://t.co/asixsbEifE,1241192509646073856,1101509359,501,0,False,512,0,0.7418558736426456,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241192314271391745,1138290857008873473,99,0,False,3718,0,0.03890489913544669,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241192275075649537,983288340920193024,99,0,False,22,0,1.2272727272727273,False
Would be grateful if action could be taken on this. @DelhiPolice @CPDelhi @MinistryWCD @SwatiJaiHind https://t.co/S0dd7m1sVC,1241192015678722048,60889159,49,0,False,1144,0,0.06160938809723386,False
"URGENT SOS. @DelhiPolice is turning out to be more and more of a rogue outfit, with every passing day. https://t.co/A4p6QctFgR",1241192014890311681,4923927270,224,0,False,245,0,0.7164179104477612,False
"Kuldeep and Akash faked a robbery to misappropriate dry fruits worth Rs 16 lakh. Team of PS Kashmere Gate through excellent investigation worked out the case and recovered complete stock and the vehicle.
@DelhiPolice https://t.co/Kn0lZkgD5O",1241192006103285762,338208451,40,0,False,2174,0,0.02710027100271003,False
"While it’s ok to register FIR against Kanika kapoor for her carelessness, what baffles me is the exemption given to Shaheen bagh protestors for their blatant violation of directives. They seem above law or maybe @DelhiPolice  does not see it as their duty.",1241191975409221633,1078689043662032896,8,0,False,1099,1,0.01084010840108401,False
"@dgpup @dgpgujarat @DelhiPolice 
 @DehradunSsp @DGPMaharashtra  @DGPPunjabPolice @PoliceRajasthan सभी आलाकमान से विनम्र निवेदन है की इस विषम परिस्थिति में काम करने वाले police 👮‍♂️👮‍♂️के जवानो को स्वयं की सुरक्षा के सभी सामान समय से उपलब्ध कराए जाए ये विभाग 24  घंटे कार्यरत है 🙏🏻👍🏻👏🏻",1241191893796454400,986873894232506368,0,0,False,2035,0,0.6154980595084087,False
@irvpaswan @drharshvardhan @narendramodi हैंड सैनिटाइजर की कीमत को तभी नियंत्रित किया जा सकता जब आइसोप्राइल अल्कोहल के दाम नियंत्रित किए जाएंगे। 20 फरवरी को आइसोप्राइल अल्कोहल का थोक दाम मात्र ₹80 प्रति लीटर था जो आज विक्रेताओं ने  बढ़ाकर लगभग ₹300 प्रति लीटर कर दिया है। @irvpaswan @drharshvardhan @DelhiPolice,1241191627969818626,113796155,155,0,False,5230,0,0.04317548746518106,False
"@smittal_ips @irvpaswan @drharshvardhan @narendramodi @DelhiPolice 300 रुपये से अधिक हो चुका है सर!😢😢

मंत्री जी चाहते हैं कि दाम कम हों! क्या मंत्री जी रॉ मैटेरियल दिलाने की ज़िम्मेदारी लेंगे? मार्केट की वर्तमान स्थिति पर मंत्री जी का कोई कंट्रोल है? या बस तुगलकी फ़रमान जारी कर दिया और हो गया! साथ ही इसपर प्रभावी 18% GST कहाँ तक तर्कसंगत है?",1241191621917462528,147482553,0,2,False,166,1,0.005952380952380952,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241191620902416384,113796155,99,0,False,5230,0,0.027866391443047474,False
"@smittal_ips @irvpaswan @drharshvardhan @narendramodi @DelhiPolice कालाबाज़ारी को नियंत्रित किया जाना जरूरी है, बाजार में सेनेटाइजर के नाम पर लूट मचा रखी है और मिलावटी ओर हानिकारक प्रदार्थ मिला कर लोगो के स्वास्थ के साथ खिलवाड़ किया जा रहा है।",1241191515105275905,1226801747194077184,0,1,False,3,0,0.125,False
@irvpaswan @drharshvardhan @narendramodi हैंड सैनिटाइजर की कीमत को तभी नियंत्रित किया जा सकता जब आइसोप्राइल अल्कोहल के दाम नियंत्रित किए जाएंगे। 20 फरवरी को आइसोप्राइल अल्कोहल का थोक दाम मात्र ₹80 प्रति लीटर था जो आज विक्रेताओं ने  बढ़ाकर लगभग ₹300 प्रति लीटर कर दिया है। @irvpaswan @drharshvardhan @DelhiPolice,1241191505319964672,718456656212963328,155,0,False,248,0,0.5769230769230769,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241191401603215360,138703140,99,0,False,202,0,0.49335548172757476,False
@irvpaswan @drharshvardhan @narendramodi हैंड सैनिटाइजर की कीमत को तभी नियंत्रित किया जा सकता जब आइसोप्राइल अल्कोहल के दाम नियंत्रित किए जाएंगे। 20 फरवरी को आइसोप्राइल अल्कोहल का थोक दाम मात्र ₹80 प्रति लीटर था जो आज विक्रेताओं ने  बढ़ाकर लगभग ₹300 प्रति लीटर कर दिया है। @irvpaswan @drharshvardhan @DelhiPolice,1241191387309068288,138703140,155,0,False,202,0,0.6512605042016807,False
#KanikaKapoor she deserves a police custody at least for 1 month not for 14 days @DelhiPolice @MumbaiPolice @narendramodi @Kokabalikhan @republic,1241191373920817152,958348095267389445,0,0,False,61,0,0.21432038834951456,False
@Uppolice @DelhiPolice @dgpup आप खुद देखो इस नाजुक समय मे भी ये लोगो को कैसे भृमित कर रही है इसे तत्काल स्पेंड करे और कार्यवाही करे🙏 https://t.co/i4oTG5XYJy https://t.co/lX3xcR9cEp,1241191369059663874,64439665,5,0,False,2954,1,0.0025346400811084827,False
@irvpaswan @drharshvardhan @narendramodi हैंड सैनिटाइजर की कीमत को तभी नियंत्रित किया जा सकता जब आइसोप्राइल अल्कोहल के दाम नियंत्रित किए जाएंगे। 20 फरवरी को आइसोप्राइल अल्कोहल का थोक दाम मात्र ₹80 प्रति लीटर था जो आज विक्रेताओं ने  बढ़ाकर लगभग ₹300 प्रति लीटर कर दिया है। @irvpaswan @drharshvardhan @DelhiPolice,1241191347392045057,882096018803666945,155,0,False,108,0,0.8840304182509505,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241191338051321859,882096018803666945,99,0,False,108,0,0.717391304347826,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241191333336760320,1184625628089184256,99,0,False,234,0,0.44594594594594594,False
@irvpaswan @drharshvardhan @narendramodi हैंड सैनिटाइजर की कीमत को तभी नियंत्रित किया जा सकता जब आइसोप्राइल अल्कोहल के दाम नियंत्रित किए जाएंगे। 20 फरवरी को आइसोप्राइल अल्कोहल का थोक दाम मात्र ₹80 प्रति लीटर था जो आज विक्रेताओं ने  बढ़ाकर लगभग ₹300 प्रति लीटर कर दिया है। @irvpaswan @drharshvardhan @DelhiPolice,1241191316920262657,1184625628089184256,155,0,False,234,0,0.5976863753213367,False
@smittal_ips @irvpaswan @drharshvardhan @narendramodi @DelhiPolice घटिया गुड़वत्ता का स्प्रिट बेच रहे है दुकानदार,1241191144072949760,2648773328,0,2,False,151,1,0.006535947712418301,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241190919514267648,437282200,99,0,False,726,0,0.18,False
@irvpaswan @drharshvardhan @narendramodi हैंड सैनिटाइजर की कीमत को तभी नियंत्रित किया जा सकता जब आइसोप्राइल अल्कोहल के दाम नियंत्रित किए जाएंगे। 20 फरवरी को आइसोप्राइल अल्कोहल का थोक दाम मात्र ₹80 प्रति लीटर था जो आज विक्रेताओं ने  बढ़ाकर लगभग ₹300 प्रति लीटर कर दिया है। @irvpaswan @drharshvardhan @DelhiPolice,1241190899297570817,437282200,155,0,False,726,0,0.26390465380249717,False
@JagratiGupta3 @AmitShah @DelhiPolice जागृति मैं आपकी इस बात से बिल्कुल सहमत है,1241190827671633920,293422001,0,1,False,41,1,0.011904761904761904,False
Barkha Dutt @BDUTT in trouble as NCPCR @ncpcr_ ordered DCP South East Delhi on complaint by @fir_ne to invoke Section 74 of Juvenile Justice act against her for revealing identity of infant victim jeopardizing security of family. It also asked @DelhiPolice to ensure compensation https://t.co/asixsbEifE,1241190609848655873,4778461982,501,0,False,621,0,0.6697860962566845,False
"@PoisonOfChoice @MumbaiPolice @MumbaiPolice or inke @CPMumbaiPolice ki bhi @DelhiPolice or inke @CPDelhi ki tarah  in logo ko dekh kar chudiyan pahan leti hai or inke saamne naachne lagti hai.
Inke bas ka nahi hai inko rokna.",1241190560712425472,42351951,1,3,False,4397,1,0.0006816632583503749,False
"@ansh_pinara
@Uppolice @DelhiPolice

Jara dekhiye saheb terrorist ko support kar rahe hai.
Inse shayaad kuch Jaankari mil sake.
Gazwa-e-Hind ki Taiyaari chal rahee hai.
https://t.co/XPPGMOpgIs",1241190453778591746,967236951228100608,0,0,False,291,0,0.42571428571428566,False
"शाहीनबाग की महिलाएं जनता कर्फ्यू में शामिल नहीं होंगी।।
आदरणीय @AmitShah जी,
ये महिलाएं शाहीनबाग से बलपूर्वक क्यों नहीं हटवाई जा रहीं🤔
क्यों @DelhiPolice इनसे वार्ता करने जाती है?
क्यों भूल जाते हो,कि इन्हीं की सहेलियों ने हेड कांस्टेबल की हत्या कर दी😠
https://t.co/IWWVWib9fK",1241190388079063040,964164723720716293,230,0,False,1100,0,0.2593984962406015,False
Barkha Dutt @BDUTT in trouble as NCPCR @ncpcr_ ordered DCP South East Delhi on complaint by @fir_ne to invoke Section 74 of Juvenile Justice act against her for revealing identity of infant victim jeopardizing security of family. It also asked @DelhiPolice to ensure compensation https://t.co/asixsbEifE,1241190376620167169,56315497,501,0,False,232,0,1.025238744884038,False
"@JagratiGupta3 @NamoBale @AmitShah @DelhiPolice देश दुनिया में भारत की नीव पर आघात पहुंचा दी, दंगा, फसाद ,लूट, हत्या करा दिया ,अब शहिंबग का साम्राज्य खत्म करने की जरूरत है ,ताकि लोग सड़क पर शांति से चल सके।",1241190349944393728,873180087012777984,0,1,False,599,1,0.0008333333333333334,False
@DCPNewDelhi @CPDelhi @DelhiPolice 👍👍,1241190325567143937,1567579422,0,0,False,238,0,0.6071636363636363,False
"@sagarikaghose Have u even checked afreen's credentials to make such statements. She is no where in healthcare system which is working to fight COVID19. Shame on her and you for such malacious campaign. 
@DelhiPolice pls take cognizance",1241190322161487872,436774942,0,0,False,198,0,0.3247926267281106,False
@irvpaswan @drharshvardhan @narendramodi हैंड सैनिटाइजर की कीमत को तभी नियंत्रित किया जा सकता जब आइसोप्राइल अल्कोहल के दाम नियंत्रित किए जाएंगे। 20 फरवरी को आइसोप्राइल अल्कोहल का थोक दाम मात्र ₹80 प्रति लीटर था जो आज विक्रेताओं ने  बढ़ाकर लगभग ₹300 प्रति लीटर कर दिया है। @irvpaswan @drharshvardhan @DelhiPolice,1241190296404332546,255886192,155,0,False,830,0,0.23604060913705585,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241190285541101569,255886192,99,0,False,830,0,0.15984930032292788,False
"शाहीनबाग की महिलाएं जनता कर्फ्यू में शामिल नहीं होंगी।।
आदरणीय @AmitShah जी,
ये महिलाएं शाहीनबाग से बलपूर्वक क्यों नहीं हटवाई जा रहीं🤔
क्यों @DelhiPolice इनसे वार्ता करने जाती है?
क्यों भूल जाते हो,कि इन्हीं की सहेलियों ने हेड कांस्टेबल की हत्या कर दी😠
https://t.co/IWWVWib9fK",1241190222135615496,1041924934094606336,230,0,False,155,0,0.8961038961038961,False
"@dharaputra @DCPSHAHDARA @CPDelhi @splcpnorthdelpo @DelhiPolice Do not teach English to DCP Shahdara, you do not have guts to appreciate the efforts by Policemen but trying to find out mistakes in language, shame on you, misusing public media platforms, you should be arrested for insulting.",1241190206088323077,295043918,0,0,False,5,0,0.021655405405405406,False
@Anu18Radha @SadhguruJV @DelhiPolice Actually dnt scan them...even if they're affected should b barred frm moving out of thr area not ne kind of treatment or help should b provided...,1241189917071302657,1030863760024629254,0,0,False,29,0,0.10438679245283017,False
"@dgpup @dgpgujarat @DelhiPolice 
@Sspusnagar @DehradunSsp 
@cmohry @CMOfficeUP @TIRATHSRAWAT  सभी आलाकमान से विनम्र निवेदन है की इस विषम परिस्थिति में काम करने वाले police के जवानो को स्वयं की सुरक्षा के सभी सामान समय से उपलब्ध कराए जाए 

ये विभाग 24  घंटे कार्यरत है 🙏🏻🙏🏻👍🏻👏🏻",1241189677329035265,716793119434379264,0,1,False,247,1,0.0020161290322580645,False
"शाहीनबाग की महिलाएं जनता कर्फ्यू में शामिल नहीं होंगी।।
आदरणीय @AmitShah जी,
ये महिलाएं शाहीनबाग से बलपूर्वक क्यों नहीं हटवाई जा रहीं🤔
क्यों @DelhiPolice इनसे वार्ता करने जाती है?
क्यों भूल जाते हो,कि इन्हीं की सहेलियों ने हेड कांस्टेबल की हत्या कर दी😠
https://t.co/IWWVWib9fK",1241189666402914304,873180087012777984,230,0,False,599,0,0.4161640530759952,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241189627324661762,187494374,99,0,False,26,0,1.188,False
@irvpaswan @drharshvardhan @narendramodi हैंड सैनिटाइजर की कीमत को तभी नियंत्रित किया जा सकता जब आइसोप्राइल अल्कोहल के दाम नियंत्रित किए जाएंगे। 20 फरवरी को आइसोप्राइल अल्कोहल का थोक दाम मात्र ₹80 प्रति लीटर था जो आज विक्रेताओं ने  बढ़ाकर लगभग ₹300 प्रति लीटर कर दिया है। @irvpaswan @drharshvardhan @DelhiPolice,1241189621280759809,187494374,155,0,False,26,0,1.2845303867403315,False
"Just received this Notice from from MLA #Uttamnagar office...

Dear @DelhiPolice क्या आप शाहीन बाग वालो से इतना #जुर्माना वसूल कर सकते है, और माननीय @narendramodi जी ने #JantaCurfew बोला है तो आपकी तरफ से ये नोटिस क्यों दिया जा रहा है...

@AmitShah @Republic_Bharat @ZeeNews https://t.co/aTF1Lf4dTy",1241189602133565440,1039369316397801472,0,0,False,72,0,0.14427027027027026,False
@smittal_ips @irvpaswan @drharshvardhan @narendramodi @DelhiPolice 300 per liter? i purchased at 310 per 500 ml sir.,1241189576581894144,3258615385,1,0,False,552,1,0.0027124773960217,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241189495694737408,3258615385,99,0,False,552,0,0.22811059907834103,False
@balwant3506 @Adi46733223 @Laxmi_N_Sharma @ArvindKejriwal @Saurabh_MLAgk @DelhiPolice यहा तो पुलिस भी बुला लिया गया 🤔,1241189459283959809,721689108066611201,1,1,False,1155,1,0.001728608470181504,False
@irvpaswan @drharshvardhan @narendramodi हैंड सैनिटाइजर की कीमत को तभी नियंत्रित किया जा सकता जब आइसोप्राइल अल्कोहल के दाम नियंत्रित किए जाएंगे। 20 फरवरी को आइसोप्राइल अल्कोहल का थोक दाम मात्र ₹80 प्रति लीटर था जो आज विक्रेताओं ने  बढ़ाकर लगभग ₹300 प्रति लीटर कर दिया है। @irvpaswan @drharshvardhan @DelhiPolice,1241189439679770624,3258615385,155,0,False,552,0,0.32885431400282883,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241189286034075648,1101081886808567808,99,0,False,12,0,1.337837837837838,False
@HMOIndia @timesofindia @TimesNow @PTI_News @CivilserviceInd @IASassociation @IPS_Association @myogiadityanath @dgpup @of_ind @rashtrapatibhvn @PMOIndia @rsprasad @MVenkaiahNaidu @smritiirani @AmitShah @adgzoneagra @agrapolice @igrangeagra @RichaChadha @AnupamPKher @PrakashJavdekar @nitin_gadkari @KapilSibal @priyankagandhi @RahulGandhi @INCIndia @BJP4India @yadavakhilesh @CMOfficeUP @ArvindKejriwal @AamAadmiParty @BJPAgraUP @nsitharaman @RSS4India @friendsofrss @DelhiPolice @Uppolice Maya mitti khaa gayi manyaawar https://t.co/olzALUN7oc,1241189238902788096,1600253396,0,0,False,72,0,0.09064935064935065,False
"@smittal_ips @irvpaswan @drharshvardhan @narendramodi @DelhiPolice जिस दिन हमारे लोग आपदा को सेवा और राष्ट्रीय जिम्मेदारी समझ कर काम करने लगेंगे, देश विश्वगुरु अपने आप बन जाएगा।।। https://t.co/C2dP98oYs4",1241189202428964864,65319975,0,2,False,1059,1,0.000942507068803016,False
"इस idसे कुछ गड़बड़ी है @UPGovt 
@BJP4UP @Uppolice 
@DelhiPolice @JharkhandPolice @Bjp4Rajsthan @AmitShah @aajtak @indiatvnews @PMOIndia @rajnathsingh @KapilMishra_IND @Amitbhai9634 @TigerRajaSingh @sonakshisinha @myogiadityanath https://t.co/9s3dhpFCQX",1241189068987228160,1177132505779990530,1,0,False,6301,1,0.00023801967629324025,False
"@DelhiPolice And also that a bus with dark tinted windows was running on roads without you noticing it. Its just one off case that you hv done  the job ,, but as a long time residenr of delhi i can stay delhi is no safer after that incident.",1241189053237616640,1232535406517743616,0,0,False,0,1,0.01,False
@smittal_ips @irvpaswan @drharshvardhan @narendramodi @DelhiPolice 300 per liter? i purchased at 310 per 500 ml sir.,1241189005967777792,393236108,1,3,False,139,0,0.02097902097902098,False
Barkha Dutt @BDUTT in trouble as NCPCR @ncpcr_ ordered DCP South East Delhi on complaint by @fir_ne to invoke Section 74 of Juvenile Justice act against her for revealing identity of infant victim jeopardizing security of family. It also asked @DelhiPolice to ensure compensation https://t.co/asixsbEifE,1241188989001818113,3062215171,501,0,False,3164,0,0.20504774897680764,False
"शाहीनबाग की महिलाएं जनता कर्फ्यू में शामिल नहीं होंगी।।
आदरणीय @AmitShah जी,
ये महिलाएं शाहीनबाग से बलपूर्वक क्यों नहीं हटवाई जा रहीं🤔
क्यों @DelhiPolice इनसे वार्ता करने जाती है?
क्यों भूल जाते हो,कि इन्हीं की सहेलियों ने हेड कांस्टेबल की हत्या कर दी😠
https://t.co/IWWVWib9fK",1241188847423127552,999653663122452480,230,0,False,329,0,0.6171735241502684,False
@smittal_ips @irvpaswan @drharshvardhan @narendramodi @DelhiPolice Yes sir...yahi kriye best h,1241188757379805184,1083215272817774593,0,1,False,11,0,0.041666666666666664,False
"मेरे एक मित्र की मां सुबह से लापता हैं। अगर आपके पास कोई जानकारी हो तो नीचे दिए नंबर पर संपर्क कर सकते हैं। इस पोस्ट को शेयर कर और लोगों तक पहुंचाने में भी मदद करें। @DelhiPolice
Name : Kamlesh Maurya (Age-52)
Missing from : 168- A, m block Sarita Vihar. Contact- 8800655586 https://t.co/V5uSAzeXfH",1241188728183214090,1195211646953590784,1109,0,False,3,0,1.495953237410072,False
@smittal_ips @irvpaswan @drharshvardhan @narendramodi @DelhiPolice सर इस मुश्किल वक़्त में कालाबाजारी को रोकना बहुत जरुरी है वरना आगामी दिनो में बहुत कुछ भुगतना पड़ सकता है।जो dealer extra stock कर रहा है उन पर सख्त कार्यवाही किजीये सर!,1241188708302196737,825310677468344320,0,1,False,33,1,0.014705882352941176,False
@irvpaswan @drharshvardhan @narendramodi हैंड सैनिटाइजर की कीमत को तभी नियंत्रित किया जा सकता जब आइसोप्राइल अल्कोहल के दाम नियंत्रित किए जाएंगे। 20 फरवरी को आइसोप्राइल अल्कोहल का थोक दाम मात्र ₹80 प्रति लीटर था जो आज विक्रेताओं ने  बढ़ाकर लगभग ₹300 प्रति लीटर कर दिया है। @irvpaswan @drharshvardhan @DelhiPolice,1241188645832478720,572410574,155,0,False,46,0,1.1567164179104477,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241188607500537857,1219877881901285376,99,0,False,181,0,0.5303571428571429,False
@irvpaswan @drharshvardhan @narendramodi हैंड सैनिटाइजर की कीमत को तभी नियंत्रित किया जा सकता जब आइसोप्राइल अल्कोहल के दाम नियंत्रित किए जाएंगे। 20 फरवरी को आइसोप्राइल अल्कोहल का थोक दाम मात्र ₹80 प्रति लीटर था जो आज विक्रेताओं ने  बढ़ाकर लगभग ₹300 प्रति लीटर कर दिया है। @irvpaswan @drharshvardhan @DelhiPolice,1241188597354487810,1219877881901285376,155,0,False,181,0,0.6919642857142857,False
@HMOIndia @timesofindia @TimesNow @PTI_News @CivilserviceInd @IASassociation @IPS_Association @myogiadityanath @dgpup @of_ind @rashtrapatibhvn @PMOIndia @rsprasad @MVenkaiahNaidu @smritiirani @AmitShah @adgzoneagra @agrapolice @igrangeagra @RichaChadha @AnupamPKher @PrakashJavdekar @nitin_gadkari @KapilSibal @priyankagandhi @RahulGandhi @INCIndia @BJP4India @yadavakhilesh @CMOfficeUP @ArvindKejriwal @AamAadmiParty @BJPAgraUP @nsitharaman @RSS4India @friendsofrss @DelhiPolice @Uppolice @myogiadityanath - pls ensure stf does not take bribe &amp; wrongly manipulate charges https://t.co/s3BDIV2CZw,1241188501992980480,1600253396,0,0,False,72,0,0.08392857142857142,False
@irvpaswan @drharshvardhan @narendramodi हैंड सैनिटाइजर की कीमत को तभी नियंत्रित किया जा सकता जब आइसोप्राइल अल्कोहल के दाम नियंत्रित किए जाएंगे। 20 फरवरी को आइसोप्राइल अल्कोहल का थोक दाम मात्र ₹80 प्रति लीटर था जो आज विक्रेताओं ने  बढ़ाकर लगभग ₹300 प्रति लीटर कर दिया है। @irvpaswan @drharshvardhan @DelhiPolice,1241188438960791552,65319975,155,0,False,1059,0,0.1915156507413509,False
@smittal_ips @irvpaswan @drharshvardhan @narendramodi @DelhiPolice Good morning Sir 🙏,1241188402688438272,1224657450759938049,0,1,False,344,1,0.0014492753623188406,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241188383428239360,65319975,99,0,False,1059,0,0.12823834196891193,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241188329892089856,1224657450759938049,99,0,False,344,0,0.33521444695259595,False
@PIB_India @prabhatkumar76 @PMOIndia @narendramodi @MoHFW_INDIA @drharshvardhan All international flights should land only at one point. Either New Delhi of Mumbai. Thereafter everybody should be quarantine. @DelhiPolice should be deployed in full strength so that no one can escape without checking. @PMOIndia @drharshvardhan @MoHFW_INDIA @mygovindia,1241188296509853697,2951215268,2,0,False,1766,1,0.0016968325791855204,False
Is Shaheen bagh quarantined? Will they follow #JantaCurfew? @ArvindKejriwal @HMOIndia @AmitShah @DelhiPolice,1241188191702380544,108034179,1,0,False,261,1,0.0057251908396946565,False
@irvpaswan @drharshvardhan @narendramodi @DelhiPolice इस प्रकार आइसोप्रोपिल अल्कोहल के विक्रेताओं के यहां तुरंत पुलिस रेड कराकर माल की जब्ती की जाए और आइसो प्राइम अल्कोहल के दाम नियंत्रित किए जाएं। देश के सभी पुलिस विभागों को इस मामले में संज्ञान दिया जाए और तुरंत कार्यवाही की जानी चाहिए।,1241188178658095104,1172485112652414976,99,0,False,25,0,1.1975806451612903,False
"शाहीनबाग की महिलाएं जनता कर्फ्यू में शामिल नहीं होंगी।।
आदरणीय @AmitShah जी,
ये महिलाएं शाहीनबाग से बलपूर्वक क्यों नहीं हटवाई जा रहीं🤔
क्यों @DelhiPolice इनसे वार्ता करने जाती है?
क्यों भूल जाते हो,कि इन्हीं की सहेलियों ने हेड कांस्टेबल की हत्या कर दी😠
https://t.co/IWWVWib9fK",1241188155388121088,3500535258,230,0,False,521,0,0.459387483355526,False
"URGENT SOS. @DelhiPolice is turning out to be more and more of a rogue outfit, with every passing day. https://t.co/A4p6QctFgR",1241188128746061825,1119482712258039809,224,0,False,58,0,1.1914893617021276,False
